Año;Descripción del Peligro (Falla/Error) que afecta la Seguridad de Aeronave o Componente de Aeronave;Consecuencias Potenciales;"Nivel de Riesgo
(1 - 5)";Categoría del Peligro;Acrónimo Categoría;Código del Peligro;"Peligros
Ene";"HHT
Ene";"Peligros
Feb";"HHT
Feb";"Peligros
Mar";"HHT
Mar";"Peligros
Abr";"HHT
Abr";"Peligros
May";"HHT
May";"Peligros
Jun";"HHT
Jun";"Peligros
Jul";"HHT
Jul";"Peligros
Ago";"HHT
Ago";Peligros Sep;"HHT
Sep";"Peligros
Oct";"HHT
Oct";"Peligros
Nov";"HHT
Nov";"Peligros
Dic";"HHT
Dic";
2022;Abastecimiento de combustible incumpliendo procedimientos estandarizados normativos;Riesgo de operar la aeronave con combustible de baja calidad o en cantidades incorrectas.;4;Prueba de Vuelo y Operacional ;PVOPS;P8.1;5;52607;1;52477;4;54995;2;50340;0;54270;3;54044;0;51516;2;51970;3;54221;1;51304;5;54944;4;54340;
2022;Golpe a la aeronave o hélice;Riesgo de daño estructural o de componentes críticos debido a impactos.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.2;0;55205;4;52405;3;49438;1;50737;2;50291;5;50222;1;52745;0;53931;5;53840;2;51996;4;50296;3;52433;
2022;Pérdida de potencia, Problemas de arranque, sobrecalentamiento;Riesgo de fallas en el motor que pueden llevar a una pérdida de control o daño.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.3;3;49556;2;48433;1;54033;0;53926;4;51615;5;51009;3;50048;1;52813;4;51230;5;50181;0;51937;2;53289;
2022;Problemas en los alerones, elevadores, timones, sistemas de dirección;Riesgo de pérdida de control de la aeronave debido a problemas en los sistemas de control.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.4;4;55157;5;52000;0;49680;3;50027;1;53691;2;49717;2;54977;0;49232;1;49250;3;54681;4;49118;5;54870;
2022;Fugas de combustible, obstrucciones en las líneas de combustible o problemas en los tanques de combustible;Riesgo de incendios o fallas en el motor debido a problemas en el sistema de combustible.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.5;4;55484;0;53496;5;51918;1;52217;3;51293;2;54840;4;54910;1;53665;0;51156;3;51309;5;51189;2;51114;
2022;Fallas en los generadores eléctricos, baterías, interruptores eléctricos y sistemas de iluminación;Riesgo de falta de energía eléctrica para sistemas críticos y la iluminación de la aeronave.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.6;0;55129;3;54732;4;49521;2;49278;1;50732;5;52444;1;54981;4;51268;0;51756;2;53009;5;54255;3;50534;
2022;Fallas en el sistema hidráulico controlan las superficies de control, el tren de aterrizaje;Riesgo de pérdida de control de la aeronave debido a problemas en el sistema hidráulico.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.7;5;50253;1;52778;3;49563;4;49275;0;49839;2;52648;3;50781;0;50109;4;54103;5;50664;1;53017;2;54037;
2022;Daños a la estructura de la aeronave, como grietas, corrosión o daños estructurales;Riesgo de pérdida estructural o de rendimiento de la aeronave debido a daños en la estructura.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.8;2;49726;4;52961;0;54988;5;52944;3;50135;1;52765;2;55000;3;52609;1;53182;4;53077;0;51030;5;54042;
2022;Fallas en los sistemas de comunicación, afección a la capacidad de la tripulación para comunicarse con el control del tráfico aéreo y otros aviones;Riesgo de falta de comunicación segura y efectiva, lo que puede llevar a situaciones peligrosas.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.9;3;52458;2;53025;1;49512;0;52160;4;52745;5;54394;5;50516;0;53274;3;51181;1;54484;2;49724;4;49681;
2022;Fallas en los sistemas de navegación, en errores de posicionamiento y dificultades para seguir rutas de vuelo planificadas.;Riesgo de pérdida de orientación y capacidad para seguir rutas de vuelo, lo que puede llevar a situaciones peligrosas.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.10;1;49231;5;55566;2;49832;3;54211;0;53090;4;51388;0;52173;2;54014;4;49490;5;51221;3;52132;1;50913;
2022;Piloto de prueba genera maniobra peligrosa;Riesgo de pérdida de control de la aeronave o daño debido a maniobras peligrosas.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.11;4;52034;3;49667;0;51940;1;53519;2;52377;5;49616;4;51605;1;51909;5;50814;2;54127;0;52762;3;54951;
2022;Impacto impacto con ave;Riesgo de daño estructural, fallas en motores o pérdida de control debido a colisiones con aves.;4;Prueba de Vuelo y Operacional ;PVOPS;P8.12;0;52210;4;50510;2;50284;3;53088;5;53970;1;50649;2;54063;5;50787;3;52176;0;49098;1;49570;4;54103;
2022;Falla en instrumento e indicadores del motor;Riesgo de operar con información inexacta o falta de información crítica sobre el motor.;4;Prueba de Vuelo y Operacional ;PVOPS;P8.13;3;50204;1;52412;4;52718;5;51842;2;50258;0;52342;3;51342;2;52064;0;53827;5;50471;4;51183;1;50121;
2022;Apagada de motor en vuelo;Riesgo de pérdida de potencia y control de la aeronave debido al apagado del motor en vuelo.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.14;2;49935;0;48618;3;50603;4;54034;1;53255;5;49283;1;52780;3;53697;2;53541;5;53824;0;52991;4;54454;
2022;Salida de pista;Riesgo de daño a la aeronave y lesiones a bordo debido a salidas de pista.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.15;5;55069;2;51614;1;51873;0;49486;3;50387;4;49864;4;51638;0;49698;1;50359;3;50926;5;51466;2;49325;
2022;No realizar el planeamiento del vuelo de acuerdo con las directivas y normativas;Riesgo de operar en condiciones no planificadas o de manera insegura.;4;Prueba de Vuelo y Operacional ;PVOPS;P8.16;1;51532;3;53710;5;53018;2;53684;4;49074;0;54660;5;54615;4;49029;2;52394;0;54065;1;53668;3;51888;
2022;Error en las indicaciones de los instrumentos;Riesgo de operar con información inexacta debido a errores en los instrumentos.;4;Prueba de Vuelo y Operacional ;PVOPS;P8.17;0;52733;5;48821;2;52804;1;53396;3;53852;4;50357;3;51513;2;54682;4;51173;0;51938;5;53728;1;51269;
2023;Instalación de un elemento no aprobado para uso aeronáutico (sin trazabilidad).;Posible compromiso de seguridad y confiabilidad de la aeronave o componente.;5;Equipos, Componentes y Materiales;ECM;P1.1;2;55600;3;54572;1;51672;6;49555;0;52409;4;51754;5;49898;1;52539;2;53830;;;;;;;
2023;Instalación de un elemento sujeto a vida límite en servicio, sin contar con la información de tiempo de vida remanente.;Riesgo de operar elementos fuera de su vida útil designada, lo que puede llevar a fallas críticas.;5;Equipos, Componentes y Materiales;ECM;P1.2;4;48860;2;53832;1;51737;5;53831;6;51946;0;50548;3;50326;4;50882;1;53525;;;;;;;
2023;Certificar la aeronavegabilidad de un accesorio, con un tiempo de vida superior al tiempo real de vida disponible (horas/ciclos).;Puede llevar a un mayor desgaste de los componentes y aumentar el riesgo de fallas.;4;Equipos, Componentes y Materiales;ECM;P1.3;3;51804;0;48266;6;51604;2;51922;5;54711;4;51933;1;53065;3;51867;2;50895;;;;;;;
2023;Utilización de un producto químico, con su fecha de expiración vencida o desconocida.;Riesgo de reacciones químicas impredecibles que podrían afectar la seguridad de la aeronave.;4;Equipos, Componentes y Materiales;ECM;P1.4;1;51399;2;50759;4;54291;0;53928;3;49719;6;51131;5;50710;2;50147;1;50421;;;;;;;
2023;Incumplimiento de los requisitos especiales de almacenamiento establecidos por el fabricante de los equipos, instrumentos o accesorios o por la AAC;Potencial deterioro de componentes o equipos que pueden resultar en fallos o reducción de vida útil.;3;Equipos, Componentes y Materiales;ECM;P1.5;0;52864;5;55290;3;54932;6;54549;2;51813;1;54012;0;52385;4;54235;5;50003;;;;;;;
2023;Utilización de un equipo de prueba no certificado (inoperativo o no comprobado).;Puede llevar a mediciones inexactas, lo que puede resultar en fallas no detectadas.;4;Equipos y Herramientas Calibradas;EHC;P2.1;6;53339;0;50114;1;53425;2;51938;3;54846;4;50549;5;54196;1;50611;0;52713;;;;;;;
2023;Utilización de una herramienta no calibrada o con su periodo de calibración vencido.;Riesgo de medidas incorrectas o daño a componentes debido a herramientas no precisas.;4;Equipos y Herramientas Calibradas;EHC;P2.2;3;49975;1;49806;5;51670;6;49437;0;52149;2;50022;4;52768;1;53683;5;52628;;;;;;;
2023;Utilización de una herramienta que se ha caído o ha sido golpeada;Puede resultar en herramientas dañadas o deformadas, lo que podría afectar la precisión y seguridad.;3;Equipos y Herramientas Calibradas;EHC;P2.3;2;54468;6;52900;0;53955;4;53466;1;50015;3;53460;5;49450;2;50182;4;50411;;;;;;;
2023;Utilización de una herramienta inapropiada o no aprobada por el fabricante del equipo. Instrumento o accesorio.;Riesgo de daño a componentes debido al uso de herramientas incorrectas.;3;Equipos y Herramientas Calibradas;EHC;P2.4;1;55232;3;50848;2;54377;5;51013;6;52522;4;53880;0;52174;1;53123;3;52135;;;;;;;
2023;Imposibilidad para disponer de información técnica, por problemas de acceso (falla del computador, lectores ópticos, etc.).;Puede llevar a la realización incorrecta de tareas de mantenimiento o inspección.;3;Manuales y Procedimientos Técnicos ;MPT;P3.1;4;55833;0;49886;1;49009;2;51070;3;52506;5;51024;6;51096;4;51757;1;53857;;;;;;;
2023;Utilización de información técnica no aplicables a la marca y modelo del equipo, instrumento o accesorio.;Puede resultar en un trabajo incorrecto o inadecuado para la aeronave específica.;4;Manuales y Procedimientos Técnicos ;MPT;P3.2;5;52016;2;52780;3;51325;1;51944;0;54510;6;52599;4;50115;5;52298;2;54327;;;;;;;
2023;Ejecución de un trabajo sin consultar la información técnica aplicable.;Puede llevar a la realización de tareas incorrectas o incompletas.;3;Manuales y Procedimientos Técnicos ;MPT;P3.3;6;54392;0;54674;1;49036;2;49203;3;49843;4;53586;0;51207;6;54019;1;54225;;;;;;;
2023;Utilización de información técnica modificada por la empresa, sin que esta cuente con la aprobación de la AAC y del fabricante.;Riesgo de aplicar información incorrecta y aumentar el riesgo.;4;Manuales y Procedimientos Técnicos ;MPT;P3.4;4;50604;2;51617;6;51132;3;51240;5;52829;1;52698;0;51993;4;53963;2;54594;;;;;;;
2023;Error al determinar el verdadero estado de actualización de la información técnica;Riesgo de utilizar información desactualizada y cometer errores en las tareas de mantenimiento.;3;Manuales y Procedimientos Técnicos ;MPT;P3.5;1;52429;5;51053;2;53145;0;52982;3;52216;6;49927;4;50526;1;51299;2;49373;;;;;;;
2023;Utilización de información técnica ilegible (sucia, incompleta) que impida su correcta interpretación.;Puede resultar en la interpretación incorrecta y realizar tareas de manera inapropiada.;3;Manuales y Procedimientos Técnicos ;MPT;P3.6;3;53051;0;51284;4;53536;1;50110;6;52418;2;51491;5;54815;0;53604;3;51715;;;;;;;
2023;Utilización en una tarea de mantenimiento de información técnica desactualizada;Puede llevar a la aplicación de prácticas obsoletas o inseguras.;3;Manuales y Procedimientos Técnicos ;MPT;P3.7;0;49217;1;49491;5;52867;3;51965;2;52885;4;54816;6;52354;0;53223;1;54486;;;;;;;
2023;Ejecución de un trabajo sin aplicar los formatos de inspección / mantenimiento, cuando así se requiera.;Riesgo de realizar inspecciones o mantenimiento inadecuados o incompletos.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.1;2;53859;6;49650;1;52805;3;53700;0;49614;5;49394;4;51857;2;49795;1;50270;;;;;;;
2023;Incompleta instalación de componentes y/o elementos;Puede llevar a la operación insegura de la aeronave o componente.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.2;4;55861;0;51025;2;54803;1;50491;3;52891;6;49718;5;51088;4;49293;0;49442;;;;;;;
2023;Incorrecta instalación de componentes y/o elementos;Riesgo de fallas críticas o daños debido a la instalación incorrecta.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.3;6;54164;3;52672;0;51056;1;50805;5;51076;2;53365;4;52446;6;50502;3;49742;;;;;;;
2023;Instalación cruzada de partes;Puede resultar en fallas o daños significativos debido a la incompatibilidad de las partes.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.4;5;50899;2;52627;4;54407;1;49661;0;52435;3;53333;5;53657;2;54498;4;54583;;;;;;;
2023;Utilizar un formato de inspección no aplicable a la marca y modelo del equipo, instrumento o accesorio.;Puede llevar a la aplicación de estándares incorrectos y resultados de inspección incorrectos.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.5;4;48288;0;55835;2;52861;1;53632;5;50385;3;54363;0;50406;1;49325;2;50960;;;;;;;
2023;Lubricación inadecuada de partes o componentes;Riesgo de desgaste excesivo o daño a partes debido a la falta de lubricación adecuada.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.6;2;54564;3;55227;4;51286;0;51544;1;51754;5;49202;1;53768;0;52112;3;54971;;;;;;;
2023;No registra en el formato de inspección apropiado, el hallazgo de una observación o discrepancia.;Puede llevar a la falta de documentación de observaciones o discrepancias, lo que dificulta el seguimiento y la toma de decisiones.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.7;0;50482;4;51165;5;53062;1;54121;2;53681;3;51069;4;52692;2;53623;0;49505;;;;;;;
2023;No informa situación o estado de avance de un trabajo en ejecución, durante un cambio de turno o interrupción prolongada.;Puede resultar en la falta de comunicación crucial entre los equipos de trabajo y la falta de continuidad en las tareas.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.8;1;52680;5;52717;3;50349;2;52080;0;54831;4;51589;5;50075;4;52470;1;53827;;;;;;;
2023;Utilización de un formato de inspección con errores en su traducción al español.;Puede llevar a la interpretación incorrecta y aplicación de estándares incorrectos en el proceso de inspección.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.9;3;55408;2;53479;1;49971;4;53162;5;50481;0;50770;3;54233;5;50067;0;50656;;;;;;;
2023;Falla al medir la tolerancia en calibraciones durante el proceso de prueba de un equipo, instrumento o accesorios.;Puede resultar en mediciones inexactas y calibraciones incorrectas.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.10;0;48542;3;49241;2;53887;1;52537;4;49123;5;50757;2;52467;1;50857;4;52479;;;;;;;
2023;Aplicación de un valor de prueba mayor o menor, por error al calcular tablas de calibración.;Riesgo de aplicar valores incorrectos y calibraciones incorrectas.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.11;4;52377;1;55785;0;51442;3;54921;2;53564;5;54189;0;54618;4;51336;3;54292;;;;;;;
2023;Utilizar un formato de inspección desactualizado.;Puede resultar en la aplicación de estándares obsoletos o inadecuados en el proceso de inspección.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.12;1;55497;4;55354;5;52691;2;54449;3;53263;0;54073;1;53367;3;54409;2;49697;;;;;;;
2023;Ejecución de una tarea sin registrar en el formato de inspección / trabajo la finalización de esta.;Falta de documentación adecuada de las tareas completadas, lo que puede dificultar el seguimiento y la verificación.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.13;5;55842;2;50256;3;51878;4;54439;0;52982;1;50342;4;50339;5;50610;0;54016;;;;;;;
2023;Daños o abolladuras en la superficie de la aeronave o componente causados durante el servicio;Riesgo de daños estructurales o problemas aerodinámicos.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.14;3;51535;0;49931;1;53216;5;53692;4;50505;2;51133;2;53283;4;52786;3;54317;;;;;;;
2023;Daños causados por elementos extraños a las aeronaves FOD;Riesgo de daños a la aeronave debido a la presencia de objetos extraños en áreas críticas.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.15;0;53516;5;55383;4;49784;3;50823;2;51620;1;51894;3;52207;2;52537;1;53211;;;;;;;
2023;Vencimiento de límite de vida útil de componentes;Riesgo de operar componentes fuera de su vida útil designada, lo que puede llevar a fallas críticas.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.16;1;53232;3;53754;0;53411;4;50302;5;52625;2;49835;4;50597;1;49538;5;50964;;;;;;;
2023;Aplicación incorrecta de torque;Puede llevar a componentes sueltos o dañados debido a la aplicación incorrecta de fuerza.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.17;5;48357;4;49310;1;52785;0;54325;3;53231;2;49503;0;51216;3;50571;2;51351;;;;;;;
2023;Daño causado por la corrosión de superficies metálicas debido a la exposición a la intemperie;Riesgo de debilitamiento estructural debido a la corrosión, lo que podría afectar la seguridad.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.18;2;52644;0;54115;5;50819;1;49283;4;53160;3;54945;5;54574;1;51523;4;53663;;;;;;;
2023;Mediciones incorrectas;Puede llevar a decisiones incorrectas y posibles fallas o daños no detectados.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.19;4;50402;1;48159;3;50444;5;53138;0;52078;2;52902;3;53318;2;53422;4;49000;;;;;;;
2023;Falta de continuidad de las tareas de mantenimiento;Puede resultar en la falta de seguimiento y documentación adecuada de las tareas, lo que dificulta la toma de decisiones informadas.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.20;1;49042;4;50440;0;52548;3;52918;2;50684;5;53067;2;51814;0;51817;5;52226;;;;;;;
2023;Inspección especial (NDT, otros) no detecta una discrepancia o daño en el componente;Riesgo de no detectar problemas críticos en componentes durante inspecciones especiales.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.21;0;51720;5;51090;2;53847;4;50343;1;50410;3;51269;1;50287;5;52311;4;54691;;;;;;;
